date,meter_id,total_consumption,avg_consumption,max_consumption,min_consumption,reading_count,avg_temperature,weekend_flag,season
2023-10-28,MTR-007,38.8108,1.6171,2.9086,0.5677,24,13.41,1,Autumn
2023-10-28,MTR-008,82.9501,3.4563,5.3483,1.107,24,13.41,1,Autumn
2023-10-28,MTR-009,152.1275,6.3386,10.326,2.0587,24,13.41,1,Autumn
2023-10-28,MTR-010,42.3745,1.7656,3.5115,0.567,24,13.41,1,Autumn
2023-10-28,MTR-011,79.2096,3.3004,10.0996,0.9205,24,13.41,1,Autumn
2023-10-28,MTR-012,117.669,4.9029,8.5054,1.5153,24,13.41,1,Autumn
2023-10-29,MTR-001,41.613,1.7339,2.998,0.5994,24,12.95,1,Autumn
2023-10-29,MTR-002,82.5244,3.4385,6.1647,1.043,24,12.95,1,Autumn
2023-10-29,MTR-003,119.4126,4.9755,7.9483,1.6447,24,12.95,1,Autumn
2023-10-29,MTR-004,48.9872,2.0411,3.6926,0.6969,24,12.95,1,Autumn
2023-10-29,MTR-005,75.4475,3.1436,5.9286,0.2812,24,12.95,1,Autumn
2023-10-29,MTR-006,122.765,5.1152,9.6248,1.8425,24,12.95,1,Autumn
2023-10-29,MTR-007,41.8634,1.7443,3.0456,0.5967,24,12.95,1,Autumn
2023-10-29,MTR-008,92.2405,3.8434,11.7825,1.1382,24,12.95,1,Autumn
2023-10-29,MTR-009,155.2977,6.4707,11.2443,2.0542,24,12.95,1,Autumn
2023-10-29,MTR-010,42.884,1.7868,3.0015,0.6396,24,12.95,1,Autumn
2023-10-29,MTR-011,79.3125,3.3047,8.6174,1.0486,24,12.95,1,Autumn
2023-10-29,MTR-012,121.1517,5.048,9.0596,1.7034,24,12.95,1,Autumn
2023-10-30,MTR-001,38.897,1.6207,2.8573,0.4967,24,13.11,0,Autumn
2023-10-30,MTR-002,107.9878,4.4995,7.396,1.4159,24,13.11,0,Autumn
2023-10-30,MTR-003,158.4286,6.6012,12.9195,0.4551,24,13.11,0,Autumn
2023-10-30,MTR-004,43.9008,1.8292,3.1183,0.6148,24,13.11,0,Autumn
2023-10-30,MTR-005,109.3689,4.557,7.589,1.4732,24,13.11,0,Autumn
2023-10-30,MTR-006,170.1042,7.0877,12.4341,2.2866,24,13.11,0,Autumn
2023-10-30,MTR-007,36.7662,1.5319,2.5578,0.4903,24,13.11,0,Autumn
2023-10-30,MTR-008,114.4487,4.7687,9.4263,1.3998,24,13.11,0,Autumn
2023-10-30,MTR-009,208.7536,8.6981,14.5521,2.2403,24,13.11,0,Autumn
2023-10-30,MTR-010,39.2578,1.6357,2.9753,0.5694,24,13.11,0,Autumn
2023-10-30,MTR-011,115.5454,4.8144,20.6851,0.8483,24,13.11,0,Autumn
2023-10-30,MTR-012,161.5228,6.7301,12.2261,0.8754,24,13.11,0,Autumn
2023-10-31,MTR-001,38.1667,1.5903,2.825,0.5328,24,12.46,0,Autumn
2023-10-31,MTR-002,115.3481,4.8062,7.9689,1.3952,24,12.46,0,Autumn
2023-10-31,MTR-003,166.894,6.9539,13.0775,2.3146,24,12.46,0,Autumn
2023-10-31,MTR-004,44.9477,1.8728,3.2181,0.6761,24,12.46,0,Autumn
2023-10-31,MTR-005,111.0915,4.6288,7.426,1.4684,24,12.46,0,Autumn
2023-10-31,MTR-006,174.0516,7.2522,12.5225,2.247,24,12.46,0,Autumn
2023-10-31,MTR-007,38.7077,1.6128,2.6557,0.4915,24,12.46,0,Autumn
2023-10-31,MTR-008,110.6812,4.6117,7.9693,1.5921,24,12.46,0,Autumn
2023-10-31,MTR-009,210.8101,8.7838,15.9322,3.0307,24,12.46,0,Autumn
2023-10-31,MTR-010,39.3086,1.6379,3.3718,0.5395,24,12.46,0,Autumn
2023-10-31,MTR-011,100.0549,4.169,7.9504,0.5857,24,12.46,0,Autumn
2023-10-31,MTR-012,166.7647,6.9485,13.6513,2.1556,24,12.46,0,Autumn
2023-11-01,MTR-001,39.6836,1.6535,3.1373,0.5201,24,12.77,0,Autumn
2023-11-01,MTR-002,118.3201,4.93,7.996,1.5386,24,12.77,0,Autumn
2023-11-01,MTR-003,168.7355,7.0306,11.6548,2.4155,24,12.77,0,Autumn
2023-11-01,MTR-004,46.0748,1.9198,3.3115,0.6368,24,12.77,0,Autumn
2023-11-01,MTR-005,108.6746,4.5281,7.5971,1.4535,24,12.77,0,Autumn
2023-11-01,MTR-006,173.1339,7.2139,13.2983,2.5889,24,12.77,0,Autumn
2023-11-01,MTR-007,38.5361,1.6057,2.7686,0.604,24,12.77,0,Autumn
2023-11-01,MTR-008,133.7324,5.5722,22.0284,1.6169,24,12.77,0,Autumn
2023-11-01,MTR-009,207.8723,8.6613,13.3428,2.9383,24,12.77,0,Autumn
2023-11-01,MTR-010,39.004,1.6252,2.5094,0.5441,24,12.77,0,Autumn
2023-11-01,MTR-011,99.8176,4.1591,7.1123,0.2131,24,12.77,0,Autumn
2023-11-01,MTR-012,166.4902,6.9371,12.641,2.3371,24,12.77,0,Autumn
2023-11-02,MTR-001,38.5983,1.6083,2.6142,0.5506,24,11.95,0,Autumn
2023-11-02,MTR-002,113.2878,4.7203,8.4929,1.579,24,11.95,0,Autumn
2023-11-02,MTR-003,169.4108,7.0588,11.8264,2.7752,24,11.95,0,Autumn
2023-11-02,MTR-004,43.173,1.7989,3.0999,0.1665,24,11.95,0,Autumn
2023-11-02,MTR-005,108.833,4.5347,7.4485,1.5479,24,11.95,0,Autumn
2023-11-02,MTR-006,172.3129,7.1797,13.2966,2.6671,24,11.95,0,Autumn
2023-11-02,MTR-007,38.4224,1.6009,2.9563,0.5769,24,11.95,0,Autumn
2023-11-02,MTR-008,118.4295,4.9346,8.0073,1.4782,24,11.95,0,Autumn
2023-11-02,MTR-009,209.9791,8.7491,14.812,3.1895,24,11.95,0,Autumn
2023-11-02,MTR-010,37.9764,1.5824,2.7344,0.2293,24,11.95,0,Autumn
2023-11-02,MTR-011,103.9214,4.3301,7.992,1.5308,24,11.95,0,Autumn
2023-11-02,MTR-012,169.8004,7.075,12.3873,2.106,24,11.95,0,Autumn
2023-11-03,MTR-001,38.5746,1.6073,2.9355,0.5788,24,11.83,0,Autumn
2023-11-03,MTR-002,114.4371,4.7682,8.157,1.6988,24,11.83,0,Autumn
2023-11-03,MTR-003,168.1194,7.005,10.3079,2.1811,24,11.83,0,Autumn
2023-11-03,MTR-004,46.1918,1.9247,3.2719,0.6224,24,11.83,0,Autumn
2023-11-03,MTR-005,113.3019,4.7209,7.8291,1.5266,24,11.83,0,Autumn
2023-11-03,MTR-006,175.2726,7.303,12.4266,2.3022,24,11.83,0,Autumn
2023-11-03,MTR-007,38.5126,1.6047,2.4422,0.4444,24,11.83,0,Autumn
2023-11-03,MTR-008,111.0809,4.6284,7.839,1.7337,24,11.83,0,Autumn
2023-11-03,MTR-009,214.3787,8.9324,14.1308,3.0233,24,11.83,0,Autumn
2023-11-03,MTR-010,39.6078,1.6503,2.8699,0.587,24,11.83,0,Autumn
2023-11-03,MTR-011,103.0991,4.2958,7.3582,1.443,24,11.83,0,Autumn
2023-11-03,MTR-012,166.0505,6.9188,11.9541,2.4334,24,11.83,0,Autumn
2023-11-04,MTR-001,43.4329,1.8097,2.8728,0.6285,24,11.5,1,Autumn
2023-11-04,MTR-002,82.7084,3.4462,5.4312,1.0743,24,11.5,1,Autumn
2023-11-04,MTR-003,124.7242,5.1968,9.0938,1.7441,24,11.5,1,Autumn
2023-11-04,MTR-004,48.8479,2.0353,3.1084,0.6403,24,11.5,1,Autumn
2023-11-04,MTR-005,82.4254,3.4344,6.0994,1.2138,24,11.5,1,Autumn
2023-11-04,MTR-006,123.4083,5.142,8.4265,1.7752,24,11.5,1,Autumn
2023-11-04,MTR-007,42.6403,1.7767,2.9551,0.5482,24,11.5,1,Autumn
2023-11-04,MTR-008,83.3074,3.4711,5.4106,0.2739,24,11.5,1,Autumn
2023-11-04,MTR-009,158.2398,6.5933,11.8681,1.985,24,11.5,1,Autumn
2023-11-04,MTR-010,47.8757,1.9948,5.5285,0.6054,24,11.5,1,Autumn
2023-11-04,MTR-011,75.6757,3.1532,5.4438,0.9891,24,11.5,1,Autumn
2023-11-04,MTR-012,123.0937,5.1289,8.1088,1.4002,24,11.5,1,Autumn
2023-11-05,MTR-001,42.8773,1.7866,3.2266,0.556,24,11.59,1,Autumn
2023-11-05,MTR-002,83.7403,3.4892,5.6104,1.0175,24,11.59,1,Autumn
2023-11-05,MTR-003,123.2175,5.1341,8.3145,1.6409,24,11.59,1,Autumn
2023-11-05,MTR-004,49.4332,2.0597,3.7716,0.6784,24,11.59,1,Autumn
2023-11-05,MTR-005,91.2812,3.8034,15.5453,0.9614,24,11.59,1,Autumn
2023-11-05,MTR-006,126.7712,5.2821,8.7004,1.7054,24,11.59,1,Autumn
2023-11-05,MTR-007,42.8587,1.7858,3.0892,0.5341,24,11.59,1,Autumn
2023-11-05,MTR-008,84.481,3.52,5.6691,1.253,24,11.59,1,Autumn
2023-11-05,MTR-009,150.0557,6.2523,10.1771,2.1703,24,11.59,1,Autumn
2023-11-05,MTR-010,43.9961,1.8332,3.104,0.5887,24,11.59,1,Autumn
2023-11-05,MTR-011,74.5155,3.1048,4.911,1.0413,24,11.59,1,Autumn
2023-11-05,MTR-012,120.6896,5.0287,8.2953,1.7456,24,11.59,1,Autumn
2023-11-06,MTR-001,38.1377,1.5891,2.6215,0.3217,24,11.32,0,Autumn
2023-11-06,MTR-002,114.9427,4.7893,7.7351,1.6763,24,11.32,0,Autumn
2023-11-06,MTR-003,170.7868,7.1161,12.1863,2.1294,24,11.32,0,Autumn
2023-11-06,MTR-004,45.6869,1.9036,3.1577,0.6844,24,11.32,0,Autumn
2023-11-06,MTR-005,112.7421,4.6976,7.9538,1.6619,24,11.32,0,Autumn
2023-11-06,MTR-006,172.7953,7.1998,10.8581,2.4203,24,11.32,0,Autumn
2023-11-06,MTR-007,37.426,1.5594,2.6318,0.576,24,11.32,0,Autumn
2023-11-06,MTR-008,117.8798,4.9117,8.1644,1.8489,24,11.32,0,Autumn
2023-11-06,MTR-009,214.742,8.9476,15.7015,3.3701,24,11.32,0,Autumn
2023-11-06,MTR-010,39.9204,1.6633,2.8377,0.5433,24,11.32,0,Autumn
2023-11-06,MTR-011,116.482,4.8534,16.4922,1.5895,24,11.32,0,Autumn
2023-11-06,MTR-012,170.096,7.0873,11.8963,2.2388,24,11.32,0,Autumn
2023-11-07,MTR-001,36.8372,1.5349,2.3776,0.3031,24,11.34,0,Autumn
2023-11-07,MTR-002,133.4522,5.5605,25.3568,1.5353,24,11.34,0,Autumn
2023-11-07,MTR-003,173.9766,7.249,12.1174,2.1979,24,11.34,0,Autumn
2023-11-07,MTR-004,46.031,1.918,3.3278,0.6186,24,11.34,0,Autumn
2023-11-07,MTR-005,111.9258,4.6636,8.0628,1.636,24,11.34,0,Autumn
2023-11-07,MTR-006,171.2277,7.1345,11.5735,2.3585,24,11.34,0,Autumn
2023-11-07,MTR-007,38.4038,1.6002,2.6461,0.4996,24,11.34,0,Autumn
2023-11-07,MTR-008,117.4973,4.8957,8.3454,1.563,24,11.34,0,Autumn
2023-11-07,MTR-009,217.2653,9.0527,16.1997,2.9751,24,11.34,0,Autumn
2023-11-07,MTR-010,39.464,1.6443,3.0821,0.6033,24,11.34,0,Autumn
2023-11-07,MTR-011,106.3834,4.4326,7.9433,1.386,24,11.34,0,Autumn
2023-11-07,MTR-012,173.8457,7.2436,13.5384,2.3448,24,11.34,0,Autumn
2023-11-08,MTR-001,38.9215,1.6217,3.0863,0.1403,24,10.44,0,Autumn
2023-11-08,MTR-002,120.5787,5.0241,9.3077,1.7058,24,10.44,0,Autumn
2023-11-08,MTR-003,175.9571,7.3315,12.6094,2.5719,24,10.44,0,Autumn
2023-11-08,MTR-004,47.2616,1.9692,3.2773,0.6685,24,10.44,0,Autumn
2023-11-08,MTR-005,136.2926,5.6789,28.5999,1.6291,24,10.44,0,Autumn
2023-11-08,MTR-006,170.1427,7.0893,12.035,2.5664,24,10.44,0,Autumn
2023-11-08,MTR-007,38.8534,1.6189,3.1208,0.1433,24,10.44,0,Autumn
2023-11-08,MTR-008,121.5731,5.0655,8.4422,1.7038,24,10.44,0,Autumn
2023-11-08,MTR-009,220.6568,9.194,17.3887,3.1937,24,10.44,0,Autumn
2023-11-08,MTR-010,46.4,1.9333,5.6009,0.6082,24,10.44,0,Autumn
2023-11-08,MTR-011,103.3462,4.3061,7.5688,0.8281,24,10.44,0,Autumn
2023-11-08,MTR-012,172.251,7.1771,12.3434,2.5705,24,10.44,0,Autumn
2023-11-09,MTR-001,44.8549,1.869,8.1647,0.5817,24,10.87,0,Autumn
2023-11-09,MTR-002,118.3743,4.9323,7.9558,1.5594,24,10.87,0,Autumn
2023-11-09,MTR-003,228.786,9.5328,29.4495,2.5182,24,10.87,0,Autumn
2023-11-09,MTR-004,46.7818,1.9492,3.5774,0.7282,24,10.87,0,Autumn
2023-11-09,MTR-005,152.011,6.3338,30.4495,1.5625,24,10.87,0,Autumn
2023-11-09,MTR-006,172.1294,7.1721,11.7236,2.4996,24,10.87,0,Autumn
2023-11-09,MTR-007,39.5672,1.6486,2.7314,0.557,24,10.87,0,Autumn
2023-11-09,MTR-008,112.8377,4.7016,7.98,1.6977,24,10.87,0,Autumn
2023-11-09,MTR-009,223.2845,9.3035,17.1522,3.2352,24,10.87,0,Autumn
2023-11-09,MTR-010,38.9658,1.6236,2.8103,0.1483,24,10.87,0,Autumn
2023-11-09,MTR-011,108.0254,4.5011,7.4041,1.6396,24,10.87,0,Autumn
2023-11-09,MTR-012,172.642,7.1934,13.7126,2.5307,24,10.87,0,Autumn
2023-11-10,MTR-001,39.9748,1.6656,2.7101,0.6081,24,10.99,0,Autumn
2023-11-10,MTR-002,113.4107,4.7254,7.5236,0.1684,24,10.99,0,Autumn
2023-11-10,MTR-003,171.2078,7.1337,11.2962,2.4164,24,10.99,0,Autumn
2023-11-10,MTR-004,56.0419,2.3351,11.6878,0.6952,24,10.99,0,Autumn
2023-11-10,MTR-005,112.0687,4.6695,7.8453,1.6007,24,10.99,0,Autumn
2023-11-10,MTR-006,176.2225,7.3426,12.1557,2.4677,24,10.99,0,Autumn
2023-11-10,MTR-007,38.3338,1.5972,2.8062,0.5958,24,10.99,0,Autumn
2023-11-10,MTR-008,117.2249,4.8844,8.5113,1.5751,24,10.99,0,Autumn
2023-11-10,MTR-009,217.197,9.0499,15.6429,3.2605,24,10.99,0,Autumn
2023-11-10,MTR-010,39.3365,1.639,2.6269,0.6249,24,10.99,0,Autumn
2023-11-10,MTR-011,103.7207,4.3217,7.0814,1.4545,24,10.99,0,Autumn
2023-11-10,MTR-012,169.4746,7.0614,11.4529,2.2375,24,10.99,0,Autumn
2023-11-11,MTR-001,43.2499,1.8021,2.9642,0.6322,24,10.49,1,Autumn
2023-11-11,MTR-002,90.9961,3.7915,9.7506,1.1692,24,10.49,1,Autumn
2023-11-11,MTR-003,125.6355,5.2348,8.3848,1.4726,24,10.49,1,Autumn
2023-11-11,MTR-004,51.0376,2.1266,3.841,0.688,24,10.49,1,Autumn
2023-11-11,MTR-005,81.5898,3.3996,6.0706,1.0474,24,10.49,1,Autumn
2023-11-11,MTR-006,156.2355,6.5098,17.4052,1.8301,24,10.49,1,Autumn
2023-11-11,MTR-007,42.5951,1.7748,3.0107,0.5252,24,10.49,1,Autumn
2023-11-11,MTR-008,88.8234,3.701,6.337,1.1651,24,10.49,1,Autumn
2023-11-11,MTR-009,153.1987,6.3833,11.596,1.365,24,10.49,1,Autumn
2023-11-11,MTR-010,42.0481,1.752,2.9068,0.5785,24,10.49,1,Autumn
2023-11-11,MTR-011,78.3549,3.2648,6.0273,1.0914,24,10.49,1,Autumn
2023-11-11,MTR-012,118.6688,4.9445,8.8132,0.5443,24,10.49,1,Autumn
2023-11-12,MTR-001,47.6733,1.9864,4.3635,0.5758,24,10.47,1,Autumn
2023-11-12,MTR-002,85.9643,3.5818,6.0219,1.2198,24,10.47,1,Autumn
2023-11-12,MTR-003,125.5203,5.23,9.4831,1.7602,24,10.47,1,Autumn
2023-11-12,MTR-004,50.4524,2.1022,3.4643,0.6671,24,10.47,1,Autumn
2023-11-12,MTR-005,81.4505,3.3938,6.0739,1.1226,24,10.47,1,Autumn
2023-11-12,MTR-006,132.2565,5.5107,9.1796,1.9255,24,10.47,1,Autumn
2023-11-12,MTR-007,44.438,1.8516,3.1949,0.5484,24,10.47,1,Autumn
2023-11-12,MTR-008,85.4619,3.5609,5.8438,1.1209,24,10.47,1,Autumn
2023-11-12,MTR-009,150.6087,6.2754,12.7842,0.9922,24,10.47,1,Autumn
2023-11-12,MTR-010,43.6382,1.8183,3.3178,0.5956,24,10.47,1,Autumn
2023-11-12,MTR-011,76.9218,3.2051,5.3939,1.0799,24,10.47,1,Autumn
2023-11-12,MTR-012,127.5366,5.314,9.0394,1.684,24,10.47,1,Autumn
2023-11-13,MTR-001,43.8901,1.8288,5.5668,0.5506,24,10.46,0,Autumn
2023-11-13,MTR-002,117.3813,4.8909,8.2316,1.7256,24,10.46,0,Autumn
2023-11-13,MTR-003,195.8675,8.1611,39.6216,1.0992,24,10.46,0,Autumn
2023-11-13,MTR-004,47.6591,1.9858,3.2644,0.5875,24,10.46,0,Autumn
2023-11-13,MTR-005,131.5628,5.4818,25.7999,1.657,24,10.46,0,Autumn
2023-11-13,MTR-006,177.7062,7.4044,12.1271,2.4508,24,10.46,0,Autumn
2023-11-13,MTR-007,39.7556,1.6565,2.6359,0.5168,24,10.46,0,Autumn
2023-11-13,MTR-008,120.1173,5.0049,7.6644,1.6777,24,10.46,0,Autumn
2023-11-13,MTR-009,220.5434,9.1893,15.5814,3.152,24,10.46,0,Autumn
2023-11-13,MTR-010,40.5237,1.6885,2.7041,0.6078,24,10.46,0,Autumn
2023-11-13,MTR-011,103.4436,4.3101,6.5672,1.5802,24,10.46,0,Autumn
2023-11-13,MTR-012,191.5936,7.9831,26.6979,2.3806,24,10.46,0,Autumn
2023-11-14,MTR-001,40.0222,1.6676,3.154,0.5632,24,9.9,0,Autumn
2023-11-14,MTR-002,113.9151,4.7465,8.4086,1.7151,24,9.9,0,Autumn
2023-11-14,MTR-003,208.6962,8.6957,32.351,2.5323,24,9.9,0,Autumn
2023-11-14,MTR-004,46.7883,1.9495,3.2199,0.6561,24,9.9,0,Autumn
2023-11-14,MTR-005,114.4055,4.7669,8.4069,1.0411,24,9.9,0,Autumn
2023-11-14,MTR-006,191.0219,7.9592,26.9402,2.3257,24,9.9,0,Autumn
2023-11-14,MTR-007,43.5001,1.8125,5.8282,0.5159,24,9.9,0,Autumn
2023-11-14,MTR-008,134.3699,5.5987,21.6685,1.7565,24,9.9,0,Autumn
2023-11-14,MTR-009,217.1102,9.0463,15.5124,3.3474,24,9.9,0,Autumn
2023-11-14,MTR-010,40.394,1.6831,2.6726,0.5942,24,9.9,0,Autumn
2023-11-14,MTR-011,105.6644,4.4027,8.0317,0.1109,24,9.9,0,Autumn
2023-11-14,MTR-012,164.1769,6.8407,12.1768,1.5281,24,9.9,0,Autumn
2023-11-15,MTR-001,40.2074,1.6753,2.8085,0.6013,24,9.78,0,Autumn
2023-11-15,MTR-002,115.706,4.8211,7.7813,1.6469,24,9.78,0,Autumn
2023-11-15,MTR-003,166.8265,6.9511,12.3755,0.941,24,9.78,0,Autumn
2023-11-15,MTR-004,43.9062,1.8294,3.2358,0.5841,24,9.78,0,Autumn
2023-11-15,MTR-005,115.9482,4.8312,8.6658,1.5909,24,9.78,0,Autumn
2023-11-15,MTR-006,183.5701,7.6488,12.9113,2.5493,24,9.78,0,Autumn
2023-11-15,MTR-007,38.2394,1.5933,3.1505,0.4604,24,9.78,0,Autumn
2023-11-15,MTR-008,127.2253,5.3011,13.0306,1.5973,24,9.78,0,Autumn
2023-11-15,MTR-009,217.5657,9.0652,14.0072,3.0485,24,9.78,0,Autumn
2023-11-15,MTR-010,40.809,1.7004,2.8591,0.6965,24,9.78,0,Autumn
2023-11-15,MTR-011,106.4474,4.4353,7.2213,1.671,24,9.78,0,Autumn
2023-11-15,MTR-012,173.2275,7.2178,11.0726,2.4649,24,9.78,0,Autumn
2023-11-16,MTR-001,39.885,1.6619,2.8208,0.5348,24,9.43,0,Autumn
2023-11-16,MTR-002,118.427,4.9345,8.0252,1.547,24,9.43,0,Autumn
2023-11-16,MTR-003,175.1189,7.2966,13.2437,2.3728,24,9.43,0,Autumn
2023-11-16,MTR-004,47.0486,1.9604,3.5334,0.6226,24,9.43,0,Autumn
2023-11-16,MTR-005,113.7685,4.7404,8.5008,1.5962,24,9.43,0,Autumn
2023-11-16,MTR-006,180.6262,7.5261,13.5664,2.6136,24,9.43,0,Autumn
2023-11-16,MTR-007,40.0437,1.6685,2.8647,0.5633,24,9.43,0,Autumn
2023-11-16,MTR-008,121.7608,5.0734,8.1405,1.8626,24,9.43,0,Autumn
2023-11-16,MTR-009,217.6659,9.0694,15.3899,3.0193,24,9.43,0,Autumn
2023-11-16,MTR-010,39.9831,1.666,2.7405,0.5982,24,9.43,0,Autumn
2023-11-16,MTR-011,102.6493,4.2771,7.5189,0.8394,24,9.43,0,Autumn
2023-11-16,MTR-012,174.2269,7.2595,11.5951,2.6817,24,9.43,0,Autumn
2023-11-17,MTR-001,40.6625,1.6943,2.8114,0.55,24,9.26,0,Autumn
2023-11-17,MTR-002,121.3279,5.0553,8.5753,1.5618,24,9.26,0,Autumn
2023-11-17,MTR-003,177.518,7.3966,12.3166,2.5825,24,9.26,0,Autumn
2023-11-17,MTR-004,46.3768,1.9324,3.3865,0.6255,24,9.26,0,Autumn
2023-11-17,MTR-005,116.9649,4.8735,7.7392,1.4022,24,9.26,0,Autumn
2023-11-17,MTR-006,179.494,7.4789,12.7305,2.6524,24,9.26,0,Autumn
2023-11-17,MTR-007,40.5401,1.6892,2.9346,0.0818,24,9.26,0,Autumn
2023-11-17,MTR-008,119.8457,4.9936,8.0052,1.7506,24,9.26,0,Autumn
2023-11-17,MTR-009,222.373,9.2655,16.4445,3.2962,24,9.26,0,Autumn
2023-11-17,MTR-010,41.9425,1.7476,3.1545,0.5504,24,9.26,0,Autumn
2023-11-17,MTR-011,106.6061,4.4419,8.0784,1.6018,24,9.26,0,Autumn
2023-11-17,MTR-012,177.8101,7.4088,13.4784,2.2873,24,9.26,0,Autumn
2023-11-18,MTR-001,44.7402,1.8642,3.1985,0.6623,24,9.16,1,Autumn
2023-11-18,MTR-002,86.2939,3.5956,5.9832,1.2413,24,9.16,1,Autumn
2023-11-18,MTR-003,127.5258,5.3136,8.6595,1.7888,24,9.16,1,Autumn
2023-11-18,MTR-004,48.4317,2.018,3.988,0.2202,24,9.16,1,Autumn
2023-11-18,MTR-005,86.0225,3.5843,6.2106,1.2978,24,9.16,1,Autumn
2023-11-18,MTR-006,125.961,5.2484,8.36,1.7736,24,9.16,1,Autumn
2023-11-18,MTR-007,43.3061,1.8044,2.8708,0.0335,24,9.16,1,Autumn
2023-11-18,MTR-008,87.0987,3.6291,5.3506,1.2156,24,9.16,1,Autumn
2023-11-18,MTR-009,159.9875,6.6661,11.9584,2.2621,24,9.16,1,Autumn
2023-11-18,MTR-010,44.7747,1.8656,2.9136,0.6317,24,9.16,1,Autumn
2023-11-18,MTR-011,79.3773,3.3074,5.7277,1.1098,24,9.16,1,Autumn
2023-11-18,MTR-012,127.2621,5.3026,9.0467,0.227,24,9.16,1,Autumn
2023-11-19,MTR-001,44.6658,1.8611,3.2716,0.6313,24,8.93,1,Autumn
2023-11-19,MTR-002,87.0635,3.6276,5.7924,1.2058,24,8.93,1,Autumn
2023-11-19,MTR-003,127.1958,5.2998,8.6693,1.7237,24,8.93,1,Autumn
2023-11-19,MTR-004,52.7666,2.1986,3.2957,0.6708,24,8.93,1,Autumn
2023-11-19,MTR-005,84.2104,3.5088,5.6316,1.1902,24,8.93,1,Autumn
2023-11-19,MTR-006,129.2093,5.3837,8.6824,1.927,24,8.93,1,Autumn
2023-11-19,MTR-007,42.0363,1.7515,3.0996,0.2677,24,8.93,1,Autumn
2023-11-19,MTR-008,87.4832,3.6451,5.373,1.1381,24,8.93,1,Autumn
2023-11-19,MTR-009,157.0691,6.5445,10.7282,1.8966,24,8.93,1,Autumn
2023-11-19,MTR-010,46.7296,1.9471,4.4389,0.6064,24,8.93,1,Autumn
2023-11-19,MTR-011,79.5761,3.3157,5.3042,1.1068,24,8.93,1,Autumn
2023-11-19,MTR-012,130.2143,5.4256,9.3126,1.7492,24,8.93,1,Autumn
2023-11-20,MTR-001,40.3357,1.6807,2.7197,0.5551,24,9.13,0,Autumn
2023-11-20,MTR-002,120.8523,5.0355,8.428,1.7825,24,9.13,0,Autumn
2023-11-20,MTR-003,169.1684,7.0487,12.0539,1.4035,24,9.13,0,Autumn
2023-11-20,MTR-004,48.2724,2.0113,3.2306,0.6131,24,9.13,0,Autumn
2023-11-20,MTR-005,110.9676,4.6237,8.0797,1.4749,24,9.13,0,Autumn
2023-11-20,MTR-006,168.9265,7.0386,11.9891,1.31,24,9.13,0,Autumn
2023-11-20,MTR-007,40.0325,1.668,2.7527,0.5895,24,9.13,0,Autumn
2023-11-20,MTR-008,124.1579,5.1732,8.3362,1.8392,24,9.13,0,Autumn
2023-11-20,MTR-009,227.8945,9.4956,17.0691,2.9932,24,9.13,0,Autumn
2023-11-20,MTR-010,40.5501,1.6896,2.7124,0.5986,24,9.13,0,Autumn
2023-11-20,MTR-011,109.647,4.5686,8.0077,1.5467,24,9.13,0,Autumn
2023-11-20,MTR-012,179.5024,7.4793,13.6699,2.2091,24,9.13,0,Autumn
2023-11-21,MTR-001,42.4909,1.7705,2.7328,0.5957,24,8.57,0,Autumn
2023-11-21,MTR-002,117.4376,4.8932,7.6419,0.2871,24,8.57,0,Autumn
2023-11-21,MTR-003,180.5952,7.5248,12.5271,2.4028,24,8.57,0,Autumn
2023-11-21,MTR-004,48.42,2.0175,3.7553,0.6063,24,8.57,0,Autumn
2023-11-21,MTR-005,118.3757,4.9323,7.9812,1.8919,24,8.57,0,Autumn
2023-11-21,MTR-006,181.489,7.562,11.8398,2.4469,24,8.57,0,Autumn
2023-11-21,MTR-007,41.2403,1.7183,2.8814,0.5756,24,8.57,0,Autumn
2023-11-21,MTR-008,120.2673,5.0111,9.4478,0.6964,24,8.57,0,Autumn
2023-11-21,MTR-009,223.1241,9.2968,15.2467,2.9478,24,8.57,0,Autumn
2023-11-21,MTR-010,41.1195,1.7133,2.9506,0.6093,24,8.57,0,Autumn
2023-11-21,MTR-011,109.7527,4.573,7.7914,1.541,24,8.57,0,Autumn
2023-11-21,MTR-012,177.8016,7.4084,12.8194,2.5688,24,8.57,0,Autumn
2023-11-22,MTR-001,41.0505,1.7104,3.1516,0.5909,24,9.32,0,Autumn
2023-11-22,MTR-002,138.2207,5.7592,24.7413,1.8667,24,9.32,0,Autumn
2023-11-22,MTR-003,180.994,7.5414,12.6436,2.3939,24,9.32,0,Autumn
2023-11-22,MTR-004,47.0442,1.9602,3.5945,0.6698,24,9.32,0,Autumn
2023-11-22,MTR-005,114.6172,4.7757,8.989,1.5075,24,9.32,0,Autumn
2023-11-22,MTR-006,211.7888,8.8245,44.3971,2.3551,24,9.32,0,Autumn
2023-11-22,MTR-007,40.4308,1.6846,3.1522,0.5122,24,9.32,0,Autumn
2023-11-22,MTR-008,120.6241,5.026,9.3122,1.6692,24,9.32,0,Autumn
2023-11-22,MTR-009,229.4821,9.5618,17.0446,2.94,24,9.32,0,Autumn
2023-11-22,MTR-010,41.0946,1.7123,3.0395,0.5944,24,9.32,0,Autumn
2023-11-22,MTR-011,109.7796,4.5742,7.8428,1.4551,24,9.32,0,Autumn
