date,weather_condition,temperature_band,avg_temperature,avg_humidity,total_consumption,avg_consumption,reading_count
2023-05-09,Rain,Mild,21.61,67.22,153.3924,3.1957,48
2023-05-09,Rain,Warm,27.38,68.53,199.5177,8.3132,24
2023-05-09,Snow,Warm,27.82,69.79,81.0069,6.7506,12
2023-05-09,Storm,Mild,22.87,69.97,101.1922,4.2163,24
2023-05-10,Clear,Mild,20.38,67.54,263.2827,4.388,60
2023-05-10,Clear,Warm,27.76,67.73,249.6935,6.9359,36
2023-05-10,Cloudy,Warm,27.01,63.79,242.9405,6.7483,36
2023-05-10,Cloudy,Mild,23.93,64.41,230.2163,6.3949,36
2023-05-10,Fog,Warm,26.39,65.45,59.4733,4.9561,12
2023-05-10,Rain,Mild,19.45,73.25,195.727,3.2621,60
2023-05-10,Rain,Warm,26.59,67.96,68.9281,5.744,12
2023-05-10,Snow,Mild,19.85,76.92,16.2667,1.3556,12
2023-05-10,Storm,Mild,21.72,71.13,47.3459,1.9727,24
2023-05-11,Clear,Mild,21.35,66.98,228.7029,3.1764,72
2023-05-11,Clear,Warm,26.96,62.53,326.3881,6.7998,48
2023-05-11,Cloudy,Mild,22.19,71.1,245.7505,4.0958,60
2023-05-11,Cloudy,Warm,29.08,69.5,209.909,8.7462,24
2023-05-11,Fog,Warm,26.96,61.92,78.971,6.5809,12
2023-05-11,Fog,Mild,18.93,69.27,47.1719,3.931,12
2023-05-11,Rain,Mild,17.91,69.34,34.0738,2.8395,12
2023-05-11,Rain,Warm,26.94,73.62,136.3181,5.6799,24
2023-05-11,Storm,Warm,25.18,72.5,89.2538,7.4378,12
2023-05-11,Storm,Mild,17.97,61.99,19.6075,1.634,12
2023-05-12,Clear,Warm,28.94,58.99,271.5506,7.5431,36
2023-05-12,Clear,Mild,21.51,69.57,137.3479,3.8152,36
2023-05-12,Cloudy,Warm,27.49,59.22,204.474,5.6798,36
2023-05-12,Cloudy,Mild,20.33,68.87,282.2189,3.9197,72
2023-05-12,Fog,Mild,22.06,66.88,174.4034,4.8445,36
2023-05-12,Fog,Warm,25.24,62.94,94.4016,7.8668,12
2023-05-12,Rain,Mild,20.48,70.9,145.6504,3.0344,48
2023-05-12,Snow,Warm,26.14,63.25,73.0832,6.0903,12
2023-05-13,Clear,Warm,27.83,62.95,383.1556,5.3216,72
2023-05-13,Clear,Mild,18.73,73.81,149.8755,2.4979,60
2023-05-13,Cloudy,Warm,26.9,67.52,255.3312,5.3194,48
2023-05-13,Cloudy,Mild,21.13,66.65,164.8561,3.4345,48
2023-05-13,Fog,Mild,20.08,69.31,50.3609,2.0984,24
2023-05-13,Rain,Mild,18.05,70.16,14.6607,1.2217,12
2023-05-13,Rain,Warm,25.63,61.87,43.5904,3.6325,12
2023-05-13,Storm,Mild,20.08,69.47,16.5171,1.3764,12
2023-05-14,Clear,Mild,21.67,73.27,232.7777,3.233,72
2023-05-14,Clear,Warm,28.04,61.87,112.2263,4.6761,24
2023-05-14,Cloudy,Mild,19.73,69.59,64.3693,1.788,36
2023-05-14,Cloudy,Warm,26.82,61.15,269.8907,5.6227,48
2023-05-14,Fog,Warm,26.49,63.84,219.6247,4.5755,48
2023-05-14,Rain,Mild,21.28,71.33,87.5013,2.4306,36
2023-05-14,Rain,Warm,25.91,68.27,66.8716,5.5726,12
2023-05-14,Storm,Mild,20.43,64.36,26.6409,2.2201,12
2023-05-15,Clear,Warm,28.29,63.77,378.8793,6.3147,60
2023-05-15,Clear,Mild,21.07,67.72,236.5275,3.9421,60
2023-05-15,Cloudy,Mild,21.47,68.71,120.1213,3.3367,36
2023-05-15,Cloudy,Warm,27.19,61.85,324.1567,6.7533,48
2023-05-15,Fog,Mild,21.4,69.82,104.8017,2.9112,36
2023-05-15,Rain,Warm,25.09,58.89,110.9731,9.2478,12
2023-05-15,Snow,Mild,22.92,56.54,67.867,5.6556,12
2023-05-15,Storm,Mild,22.54,65.47,77.0244,3.2094,24
2023-05-16,Clear,Mild,21.34,64.58,278.2815,3.865,72
2023-05-16,Clear,Warm,27.05,62.11,278.8264,5.8089,48
2023-05-16,Cloudy,Mild,22.71,63.07,257.2118,5.3586,48
2023-05-16,Cloudy,Warm,28.81,61.66,143.0281,5.9595,24
2023-05-16,Fog,Warm,25.73,65.18,77.885,6.4904,12
2023-05-16,Fog,Mild,19.1,72.02,16.1297,1.3441,12
2023-05-16,Rain,Mild,18.28,63.53,67.8211,5.6518,12
2023-05-16,Rain,Warm,26.49,66.18,100.9209,8.4101,12
2023-05-16,Storm,Mild,20.71,64.33,88.8388,2.4677,36
2023-05-16,Storm,Warm,27.78,69.17,67.214,5.6012,12
2023-05-17,Clear,Warm,28.61,61.46,512.142,6.0969,84
2023-05-17,Clear,Mild,20.96,69.49,133.5266,2.7818,48
2023-05-17,Cloudy,Mild,20.76,74.77,106.9338,4.4556,24
2023-05-17,Cloudy,Warm,28.12,69.29,264.1813,7.3384,36
2023-05-17,Fog,Mild,19.95,72.39,47.6877,3.974,12
2023-05-17,Rain,Mild,21.59,69.73,207.3713,3.4562,60
2023-05-17,Rain,Warm,26.84,60.74,138.4774,5.7699,24
2023-05-18,Clear,Mild,21.4,69.1,264.1395,3.6686,72
2023-05-18,Clear,Warm,28.07,63.82,641.4088,6.6813,96
2023-05-18,Cloudy,Mild,21.66,65.93,121.7098,3.3808,36
2023-05-18,Cloudy,Warm,26.52,67.24,218.9337,6.0815,36
2023-05-18,Fog,Mild,21.1,70.92,16.5443,1.3787,12
2023-05-18,Rain,Mild,21.38,75.24,21.5899,1.7992,12
2023-05-18,Storm,Mild,17.86,64.96,20.6361,1.7197,12
2023-05-18,Storm,Warm,29.88,60.1,112.7134,9.3928,12
2023-05-19,Clear,Warm,28.48,62.04,669.9363,6.9785,96
2023-05-19,Clear,Mild,19.72,68.95,145.1502,3.024,48
2023-05-19,Cloudy,Mild,20.99,66.61,189.3476,3.9447,48
2023-05-19,Cloudy,Warm,26.22,62.82,164.4227,6.8509,24
2023-05-19,Fog,Mild,22.73,58.98,49.0993,2.0458,24
2023-05-19,Rain,Mild,18.83,83.4,23.9391,1.9949,12
2023-05-19,Rain,Warm,25.86,69.29,73.2287,6.1024,12
2023-05-19,Storm,Mild,20.53,65.68,47.2869,3.9406,12
2023-05-19,Storm,Warm,28.19,64.18,59.5666,4.9639,12
2023-05-20,Clear,Mild,20.81,67.98,161.1202,2.2378,72
2023-05-20,Clear,Warm,28.04,67.38,190.0747,5.2799,36
2023-05-20,Cloudy,Mild,21.83,68.48,121.9292,3.3869,36
2023-05-20,Cloudy,Warm,27.24,64.69,366.3108,5.0877,72
2023-05-20,Fog,Warm,25.91,72.56,58.7444,4.8954,12
2023-05-20,Fog,Mild,15.97,73.26,12.5069,1.0422,12
2023-05-20,Storm,Warm,28.21,55.17,48.5722,4.0477,12
2023-05-20,Storm,Mild,20.83,69.05,100.7637,2.799,36
2023-05-21,Clear,Warm,26.95,63.77,210.0353,4.3757,48
2023-05-21,Clear,Mild,21.24,69.29,110.9898,2.3123,48
2023-05-21,Cloudy,Warm,30.08,58.93,88.933,7.4111,12
2023-05-21,Cloudy,Mild,22.79,66.43,195.3494,3.2558,60
2023-05-21,Fog,Mild,23.98,69.59,53.8383,4.4865,12
2023-05-21,Rain,Mild,21.66,67.43,91.6275,1.9089,48
2023-05-21,Storm,Warm,28.09,65.79,270.769,5.641,48
2023-05-21,Storm,Mild,23.1,66.24,53.064,4.422,12
2023-05-22,Clear,Warm,28.93,59.51,176.7956,7.3665,24
2023-05-22,Clear,Mild,23.23,70.37,119.7633,3.3268,36
2023-05-22,Cloudy,Mild,20.07,65.71,72.8534,3.0356,24
2023-05-22,Cloudy,Warm,28.33,60.1,461.8287,6.4143,72
2023-05-22,Fog,Mild,22.29,55.72,16.5734,1.3811,12
2023-05-22,Rain,Mild,20.57,67.25,272.2521,3.7813,72
2023-05-22,Rain,Warm,26.71,60.89,59.9611,4.9968,12
2023-05-22,Storm,Warm,29.78,58.29,236.1897,6.5608,36
2023-05-23,Clear,Hot,32.5,61.16,75.6579,6.3048,12
2023-05-23,Clear,Mild,22.26,70.19,137.9298,5.7471,24
2023-05-23,Clear,Warm,29.52,59.64,465.4669,7.7578,60
2023-05-23,Cloudy,Hot,33.09,55.85,82.2842,6.857,12
2023-05-23,Cloudy,Warm,25.94,54.88,68.9847,5.7487,12
2023-05-23,Cloudy,Mild,21.32,64.68,90.177,2.5049,36
2023-05-23,Fog,Mild,22.59,66.48,59.2897,2.4704,24
2023-05-23,Rain,Warm,26.37,63.53,262.7851,5.4747,48
2023-05-23,Rain,Mild,20.32,73.88,64.9811,2.7075,24
2023-05-23,Storm,Warm,27.07,55.1,91.4518,7.621,12
2023-05-23,Storm,Mild,22.9,65.82,42.3932,1.7664,24
2023-05-24,Clear,Warm,28.08,61.31,378.7292,7.8902,48
2023-05-24,Clear,Mild,21.52,67.11,120.6313,2.5132,48
2023-05-24,Clear,Hot,32.9,64.81,168.0563,7.0023,24
2023-05-24,Cloudy,Warm,28.77,62.84,131.3279,5.472,24
2023-05-24,Cloudy,Mild,22.36,74.41,165.7728,3.4536,48
2023-05-24,Fog,Warm,27.36,54.66,66.5155,5.543,12
2023-05-24,Rain,Warm,26.48,63.11,74.7455,6.2288,12
2023-05-24,Rain,Mild,24.76,64.76,55.1714,4.5976,12
2023-05-24,Snow,Warm,26.7,67.54,74.1028,6.1752,12
2023-05-24,Snow,Mild,21.4,60.83,25.5815,2.1318,12
2023-05-24,Storm,Mild,23.08,63.94,121.8537,5.0772,24
2023-05-24,Storm,Warm,25.7,60.04,32.9118,2.7427,12
2023-05-25,Clear,Mild,20.57,65.47,232.4627,3.2286,72
2023-05-25,Clear,Warm,29.09,59.7,784.9559,6.5413,120
2023-05-25,Cloudy,Mild,23.5,61.65,56.8139,2.3672,24
2023-05-25,Fog,Warm,25.66,61.9,73.4976,6.1248,12
2023-05-25,Rain,Mild,22.04,64.19,15.9548,1.3296,12
2023-05-25,Rain,Warm,25.51,71.44,92.0267,3.8344,24
2023-05-25,Storm,Warm,28.6,60.29,182.4955,7.604,24
2023-05-26,Clear,Warm,28.83,63.31,377.9226,7.8734,48
2023-05-26,Clear,Mild,23.53,67.82,91.6514,3.8188,24
2023-05-26,Clear,Hot,32.26,55.2,90.4422,7.5369,12
2023-05-26,Cloudy,Mild,22.32,65.84,82.4467,2.2902,36
2023-05-26,Cloudy,Warm,27.85,65.13,435.3163,7.2553,60
2023-05-26,Fog,Mild,20.47,69.28,59.4614,2.4776,24
2023-05-26,Rain,Warm,26.26,59.46,76.2212,6.3518,12
2023-05-26,Rain,Mild,21.49,71.27,47.482,1.9784,24
2023-05-26,Snow,Mild,22.26,64.21,47.0815,3.9235,12
2023-05-26,Storm,Warm,27.87,63.81,199.1878,5.533,36
2023-05-27,Clear,Warm,28.33,66.99,314.4638,4.3676,72
2023-05-27,Clear,Mild,21.62,71.64,76.8853,1.6018,48
2023-05-27,Clear,Hot,32.01,48.97,61.0445,5.087,12
2023-05-27,Cloudy,Warm,29.09,63.6,248.1239,6.8923,36
2023-05-27,Cloudy,Mild,18.82,68.32,12.3843,1.032,12
2023-05-27,Rain,Mild,20.7,67.04,87.9757,2.4438,36
2023-05-27,Rain,Warm,26.05,65.98,141.6749,5.9031,24
2023-05-27,Storm,Warm,30.32,55.93,146.9785,6.1241,24
2023-05-27,Storm,Mild,22.58,69.56,67.9324,2.8305,24
2023-05-28,Clear,Mild,21.51,70.97,128.7988,2.6833,48
2023-05-28,Clear,Warm,29.83,61.19,451.4832,5.3748,84
2023-05-28,Cloudy,Mild,24.86,66.06,20.7085,1.7257,12
2023-05-28,Cloudy,Warm,28.53,64.2,214.5479,4.4697,48
2023-05-28,Fog,Warm,26.78,71.37,54.7494,4.5625,12
2023-05-28,Fog,Mild,23.17,77.44,14.282,1.1902,12
2023-05-28,Rain,Warm,25.42,70.01,56.0862,4.6739,12
2023-05-28,Rain,Mild,22.25,70.71,43.8918,1.8288,24
2023-05-28,Storm,Mild,21.77,60.03,71.0137,2.9589,24
2023-05-28,Storm,Warm,28.64,63.05,64.0883,5.3407,12
2023-05-29,Clear,Warm,28.91,63.45,700.1436,6.4828,108
2023-05-29,Clear,Mild,21.9,69.77,121.3696,3.3714,36
2023-05-29,Clear,Hot,34.22,66.78,93.213,7.7677,12
2023-05-29,Cloudy,Mild,20.75,70.7,58.215,2.4256,24
2023-05-29,Cloudy,Warm,29.14,62.4,281.2846,7.8135,36
2023-05-29,Fog,Mild,22.94,69.64,176.167,3.6701,48
2023-05-29,Rain,Warm,27.55,65.07,36.1749,3.0146,12
2023-05-29,Rain,Mild,23.59,59.38,18.32,1.5267,12
2023-05-30,Clear,Mild,21.75,69.13,117.9831,3.2773,36
2023-05-30,Clear,Warm,30.16,63.06,238.6654,6.6296,36
2023-05-30,Cloudy,Warm,27.83,64.39,515.1887,7.1554,72
2023-05-30,Cloudy,Mild,21.22,66.86,79.7525,3.323,24
2023-05-30,Cloudy,Hot,32.19,48.28,80.9528,6.7461,12
2023-05-30,Fog,Mild,21.28,71.22,41.967,1.7486,24
2023-05-30,Fog,Warm,27.51,59.2,77.7233,6.4769,12
2023-05-30,Rain,Mild,24.11,67.79,49.097,4.0914,12
2023-05-30,Rain,Warm,27.09,59.56,110.2956,4.5957,24
2023-05-30,Snow,Mild,24.43,58.94,73.6181,6.1348,12
2023-05-30,Storm,Warm,29.89,53.32,62.417,5.2014,12
2023-05-30,Storm,Hot,32.78,50.85,77.0607,6.4217,12
2023-05-31,Clear,Warm,28.82,60.1,776.9773,6.4748,120
2023-05-31,Clear,Mild,22.37,69.8,224.9602,3.1244,72
2023-05-31,Clear,Hot,32.47,57.73,73.9145,6.1595,12
2023-05-31,Cloudy,Warm,28.5,57.23,107.1735,8.9311,12
2023-05-31,Cloudy,Mild,21.74,67.98,43.2504,1.8021,24
2023-05-31,Rain,Mild,23.34,70.21,107.1071,4.4628,24
2023-05-31,Storm,Warm,30.14,59.23,197.4288,8.2262,24
2023-06-01,Clear,Hot,34.43,56.42,95.7013,7.9751,12
2023-06-01,Clear,Mild,22.1,66.79,98.5522,2.7376,36
2023-06-01,Clear,Warm,29.78,60.14,508.0613,7.0564,72
2023-06-01,Cloudy,Mild,24.8,73.2,33.7365,2.8114,12
2023-06-01,Cloudy,Warm,30.02,56.06,324.9049,6.7689,48
2023-06-01,Rain,Mild,22.54,70.0,100.0893,2.7803,36
2023-06-01,Rain,Warm,26.53,65.51,285.7505,5.9531,48
2023-06-01,Storm,Mild,20.16,69.56,51.2743,2.1364,24
2023-06-02,Clear,Mild,20.95,69.79,63.158,2.6316,24
2023-06-02,Clear,Hot,32.39,68.38,97.2931,8.1078,12
2023-06-02,Clear,Warm,29.46,58.1,779.162,6.493,120
2023-06-02,Cloudy,Warm,28.64,61.23,172.0909,7.1705,24
2023-06-02,Cloudy,Mild,21.69,70.03,212.8844,3.5481,60
2023-06-02,Snow,Mild,22.97,57.49,17.6315,1.4693,12
2023-06-02,Storm,Warm,26.0,65.59,97.0851,4.0452,24
2023-06-02,Storm,Mild,23.86,62.36,43.2654,3.6055,12
2023-06-03,Clear,Warm,29.46,63.21,425.9812,5.0712,84
2023-06-03,Clear,Mild,23.52,61.72,220.5154,3.6753,60
2023-06-03,Cloudy,Mild,21.6,69.93,140.0492,2.3342,60
2023-06-03,Cloudy,Warm,26.39,63.47,73.8288,3.0762,24
2023-06-03,Cloudy,Hot,32.28,51.32,63.144,5.262,12
2023-06-03,Fog,Mild,22.15,69.87,12.1775,1.0148,12
2023-06-03,Storm,Warm,29.84,60.75,218.8343,6.0787,36
2023-06-04,Clear,Warm,30.1,58.74,159.466,4.4296,36
2023-06-04,Clear,Mild,22.74,62.71,145.9231,2.0267,72
2023-06-04,Clear,Hot,32.65,62.52,371.1053,6.1851,60
2023-06-04,Cloudy,Warm,28.3,64.1,248.9217,5.1859,48
2023-06-04,Fog,Warm,26.94,63.8,58.2961,4.858,12
2023-06-04,Rain,Warm,26.61,65.13,112.2097,4.6754,24
2023-06-04,Rain,Mild,22.8,72.78,35.7998,1.4917,24
2023-06-04,Storm,Warm,26.71,68.88,18.6784,1.5565,12
2023-06-05,Clear,Mild,21.17,66.99,52.0794,1.4466,36
2023-06-05,Clear,Hot,33.07,58.73,89.1004,7.425,12
2023-06-05,Clear,Warm,29.23,62.22,912.5066,6.9129,132
2023-06-05,Cloudy,Warm,28.99,59.95,128.4332,5.3514,24
2023-06-05,Cloudy,Mild,21.78,70.09,95.5236,3.9802,24
2023-06-05,Fog,Mild,23.77,60.09,69.4322,5.786,12
2023-06-05,Rain,Mild,19.29,75.22,34.4383,2.8699,12
2023-06-05,Storm,Mild,24.13,64.71,125.9862,3.4996,36
2023-06-06,Clear,Warm,29.6,61.84,553.3246,6.5872,84
2023-06-06,Clear,Mild,23.63,65.05,99.1711,2.7548,36
2023-06-06,Clear,Hot,32.25,70.09,67.8612,5.6551,12
2023-06-06,Cloudy,Hot,32.71,50.8,87.113,7.2594,12
2023-06-06,Cloudy,Mild,23.61,69.91,53.187,2.2161,24
2023-06-06,Cloudy,Warm,28.47,62.36,261.1786,7.255,36
2023-06-06,Fog,Warm,25.67,61.29,71.0244,5.9187,12
2023-06-06,Rain,Mild,24.11,65.61,168.0475,4.668,36
2023-06-06,Storm,Mild,23.61,68.64,72.5791,3.0241,24
2023-06-06,Storm,Warm,28.94,60.84,71.1849,5.9321,12
2023-06-07,Clear,Warm,28.9,63.56,627.2099,5.8075,108
2023-06-07,Clear,Mild,22.13,68.93,76.192,3.1747,24
2023-06-07,Cloudy,Warm,27.75,69.03,294.2134,6.1294,48
2023-06-07,Cloudy,Hot,32.2,62.32,114.5379,9.5448,12
2023-06-07,Cloudy,Mild,22.92,66.3,32.8285,1.3679,24
2023-06-07,Fog,Warm,27.34,46.06,61.7051,5.1421,12
2023-06-07,Rain,Mild,22.46,71.13,104.5715,4.3571,24
2023-06-07,Storm,Warm,25.93,68.15,225.6785,6.2688,36
2023-06-08,Clear,Mild,24.99,77.79,66.3801,5.5317,12
2023-06-08,Clear,Warm,30.99,59.05,406.9157,6.7819,60
2023-06-08,Clear,Hot,33.39,65.43,94.3886,7.8657,12
2023-06-08,Cloudy,Mild,23.16,63.93,86.9618,2.4156,36
2023-06-08,Cloudy,Warm,29.93,62.11,416.6108,6.9435,60
2023-06-08,Fog,Mild,22.97,65.44,67.7071,2.8211,24
2023-06-08,Fog,Warm,27.9,61.51,91.8078,7.6507,12
2023-06-08,Rain,Warm,26.17,68.8,108.6112,4.5255,24
2023-06-08,Rain,Mild,21.53,66.36,19.5946,1.6329,12
2023-06-08,Storm,Mild,22.89,62.77,56.7152,2.3631,24
2023-06-08,Storm,Warm,31.19,56.69,73.0633,6.0886,12
2023-06-09,Clear,Warm,30.03,69.77,453.243,7.5541,60
2023-06-09,Clear,Mild,23.45,59.97,49.4987,2.0624,24
2023-06-09,Clear,Hot,34.55,60.25,173.285,7.2202,24
2023-06-09,Cloudy,Hot,33.52,61.53,85.4586,7.1216,12
2023-06-09,Cloudy,Mild,24.14,69.91,177.2254,3.6922,48
2023-06-09,Cloudy,Warm,28.38,67.19,159.2362,6.6348,24
2023-06-09,Fog,Warm,26.06,68.91,75.6391,3.1516,24
2023-06-09,Fog,Mild,22.55,72.05,124.5123,3.4587,36
2023-06-09,Rain,Mild,21.97,66.51,33.116,2.7597,12
2023-06-09,Storm,Warm,28.71,63.97,207.5967,8.6499,24
2023-06-10,Clear,Warm,29.79,60.2,231.4288,4.8214,48
2023-06-10,Clear,Hot,32.38,55.44,105.393,8.7828,12
2023-06-10,Clear,Mild,22.18,60.9,28.484,1.1868,24
2023-06-10,Cloudy,Mild,22.77,66.33,123.5044,2.573,48
2023-06-10,Cloudy,Warm,28.73,65.01,483.5026,5.0365,96
2023-06-10,Rain,Mild,20.69,67.74,34.2771,2.8564,12
2023-06-10,Rain,Warm,27.16,59.7,19.5963,1.633,12
2023-06-10,Storm,Warm,28.74,66.02,163.9727,4.5548,36
2023-06-11,Clear,Warm,28.23,61.15,271.9473,3.777,72
2023-06-11,Clear,Mild,23.69,67.25,167.8545,2.7976,60
2023-06-11,Clear,Hot,33.73,62.29,159.9579,6.6649,24
2023-06-11,Cloudy,Warm,27.88,64.92,247.4699,5.1556,48
2023-06-11,Cloudy,Mild,21.47,71.95,17.0939,1.4245,12
2023-06-11,Cloudy,Hot,32.2,60.34,142.6825,5.9451,24
2023-06-11,Rain,Mild,22.52,70.06,97.4547,2.7071,36
2023-06-11,Snow,Warm,27.14,61.4,46.0814,3.8401,12
2023-06-12,Clear,Warm,29.49,61.72,450.7556,6.2605,72
2023-06-12,Clear,Hot,32.77,60.73,178.147,7.4228,24
2023-06-12,Clear,Mild,22.1,68.03,169.3721,2.8229,60
2023-06-12,Cloudy,Warm,31.16,69.65,117.2195,9.7683,12
2023-06-12,Cloudy,Mild,22.3,67.49,83.762,3.4901,24
2023-06-12,Cloudy,Hot,32.1,54.04,91.5974,7.6331,12
2023-06-12,Fog,Warm,27.22,56.99,76.643,6.3869,12
2023-06-12,Rain,Mild,23.74,69.1,104.2135,2.8948,36
2023-06-12,Rain,Warm,25.33,74.6,58.9767,4.9147,12
2023-06-12,Storm,Warm,31.53,61.36,105.8366,8.8197,12
2023-06-12,Storm,Hot,33.0,57.69,122.1418,10.1785,12
2023-06-13,Clear,Warm,28.59,61.01,613.7216,6.3929,96
2023-06-13,Clear,Mild,23.74,63.7,83.7233,1.7442,48
2023-06-13,Clear,Hot,34.57,63.25,182.1427,7.5893,24
2023-06-13,Cloudy,Hot,32.62,57.25,88.0675,7.339,12
2023-06-13,Cloudy,Warm,29.18,61.63,222.2485,6.1736,36
2023-06-13,Cloudy,Mild,24.55,61.04,23.7345,1.9779,12
2023-06-13,Fog,Mild,23.51,61.95,37.4578,3.1215,12
2023-06-13,Rain,Mild,23.71,82.25,43.6712,3.6393,12
2023-06-13,Storm,Warm,28.5,68.08,166.1569,6.9232,24
2023-06-13,Storm,Hot,33.16,57.59,75.8481,6.3207,12
2023-06-14,Clear,Warm,29.83,64.25,500.1248,6.9462,72
2023-06-14,Clear,Mild,23.43,72.06,59.2485,2.4687,24
2023-06-14,Clear,Hot,32.48,60.61,117.3846,9.7821,12
2023-06-14,Cloudy,Warm,29.05,64.68,420.5514,5.841,72
2023-06-14,Cloudy,Hot,33.02,55.11,108.1295,9.0108,12
2023-06-14,Cloudy,Mild,21.75,62.19,20.1115,1.676,12
2023-06-14,Fog,Mild,21.2,68.73,58.7437,2.4477,24
2023-06-14,Rain,Mild,24.34,62.37,47.4342,1.9764,24
2023-06-14,Rain,Warm,26.92,58.04,209.0482,5.8069,36
2023-06-15,Clear,Warm,29.92,62.64,687.3622,7.16,96
2023-06-15,Clear,Mild,23.68,58.86,140.6401,3.9067,36
2023-06-15,Clear,Hot,32.98,55.63,292.576,8.1271,36
2023-06-15,Cloudy,Warm,27.94,62.24,158.4689,4.4019,36
2023-06-15,Fog,Mild,22.48,74.03,62.7207,2.6134,24
2023-06-15,Fog,Warm,25.54,63.48,18.6767,1.5564,12
2023-06-15,Rain,Mild,24.79,68.35,89.4328,3.7264,24
2023-06-15,Storm,Mild,21.37,65.59,41.7038,3.4753,12
2023-06-15,Storm,Warm,28.59,66.86,79.9386,6.6616,12
2023-06-16,Clear,Warm,29.16,60.54,614.2702,6.3986,96
2023-06-16,Clear,Hot,33.04,55.61,333.266,6.943,48
2023-06-16,Clear,Mild,23.68,75.73,45.367,1.8903,24
2023-06-16,Cloudy,Mild,23.51,63.61,70.963,2.9568,24
2023-06-16,Cloudy,Warm,26.38,64.28,136.7276,5.697,24
2023-06-16,Cloudy,Hot,33.76,56.14,209.0698,8.7112,24
2023-06-16,Fog,Mild,24.39,60.65,44.3223,3.6935,12
2023-06-16,Fog,Warm,27.22,61.63,18.4308,1.5359,12
2023-06-16,Rain,Warm,25.26,66.86,32.958,2.7465,12
2023-06-16,Storm,Mild,22.63,75.91,35.8947,2.9912,12
2023-06-17,Clear,Warm,28.35,65.56,430.877,4.4883,96
2023-06-17,Clear,Hot,32.69,60.66,250.7896,5.2248,48
2023-06-17,Clear,Mild,22.95,64.11,15.6781,1.3065,12
2023-06-17,Cloudy,Warm,27.33,63.3,150.6261,4.1841,36
2023-06-17,Cloudy,Mild,23.74,70.24,59.9528,1.6654,36
2023-06-17,Rain,Warm,26.5,52.92,56.4859,4.7072,12
2023-06-17,Snow,Mild,21.26,71.33,27.153,2.2628,12
2023-06-17,Storm,Mild,23.37,68.9,26.3051,2.1921,12
2023-06-17,Storm,Warm,30.31,61.8,73.2131,6.1011,12
2023-06-17,Storm,Hot,32.86,71.38,66.5884,5.549,12
2023-06-18,Clear,Mild,23.43,64.04,68.0344,1.8898,36
2023-06-18,Clear,Warm,28.81,61.99,551.6345,4.597,120
2023-06-18,Clear,Hot,33.12,61.82,185.3724,5.1492,36
2023-06-18,Cloudy,Warm,26.58,69.38,26.6034,2.217,12
2023-06-18,Cloudy,Hot,32.34,59.78,93.7134,7.8094,12
2023-06-18,Cloudy,Mild,24.08,65.46,42.9142,1.7881,24
2023-06-18,Rain,Warm,27.0,69.45,73.9682,3.082,24
2023-06-18,Storm,Warm,29.71,61.12,127.0408,5.2934,24
2023-06-19,Clear,Warm,29.55,60.82,563.2569,5.8673,96
2023-06-19,Clear,Hot,34.47,56.46,279.6369,7.7677,36
2023-06-19,Clear,Mild,22.58,68.57,59.6896,1.658,36
2023-06-19,Cloudy,Warm,27.18,62.5,390.942,6.5157,60
2023-06-19,Cloudy,Mild,23.06,69.5,41.7213,3.4768,12
2023-06-19,Fog,Mild,22.74,69.82,34.2516,2.8543,12
2023-06-19,Rain,Warm,27.79,58.88,37.0196,3.085,12
2023-06-19,Rain,Mild,19.2,66.82,18.9914,1.5826,12
2023-06-19,Storm,Hot,32.63,57.87,119.712,9.976,12
2023-06-20,Clear,Mild,24.03,62.96,94.7767,2.6327,36
2023-06-20,Clear,Warm,29.21,64.29,434.4458,6.034,72
2023-06-20,Clear,Hot,33.17,62.96,339.8724,7.0807,48
2023-06-20,Cloudy,Hot,32.85,60.68,200.8567,8.369,24
2023-06-20,Cloudy,Mild,23.6,66.4,17.1817,1.4318,12
2023-06-20,Cloudy,Warm,27.94,65.41,230.5044,4.8022,48
2023-06-20,Fog,Warm,26.95,61.38,24.6501,2.0542,12
2023-06-20,Fog,Mild,23.11,68.16,66.6831,5.5569,12
2023-06-20,Rain,Mild,22.2,64.43,34.6482,2.8874,12
2023-06-20,Storm,Warm,30.32,51.64,116.0006,9.6667,12
2023-06-21,Clear,Mild,23.48,64.25,165.8567,3.4553,48
2023-06-21,Clear,Hot,34.08,60.09,313.4514,8.707,36
2023-06-21,Clear,Warm,28.39,65.01,306.0392,5.1007,60
2023-06-21,Cloudy,Mild,23.96,62.22,38.9976,1.6249,24
2023-06-21,Cloudy,Hot,36.37,64.17,109.5794,9.1316,12
2023-06-21,Cloudy,Warm,30.17,64.64,229.5435,6.3762,36
2023-06-21,Fog,Mild,24.59,65.63,17.2237,1.4353,12
2023-06-21,Rain,Warm,27.74,64.58,60.1598,5.0133,12
2023-06-21,Storm,Mild,24.47,77.94,53.4427,4.4536,12
2023-06-21,Storm,Warm,31.31,53.55,265.1939,7.3665,36
2023-06-22,Clear,Hot,33.47,58.24,77.0355,6.4196,12
2023-06-22,Clear,Warm,28.57,61.01,497.4325,5.9218,84
2023-06-22,Clear,Mild,24.57,77.43,73.7829,6.1486,12
2023-06-22,Cloudy,Warm,28.29,63.62,458.0229,5.4527,84
2023-06-22,Cloudy,Hot,33.34,57.28,140.6401,5.86,24
2023-06-22,Cloudy,Mild,20.64,63.91,26.7811,2.2318,12
